Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
4214,14,8,10,EdTech,Chennai,359826,1941435,Yes,High,5000000
4215,11,9,5,AI,Bangalore,1123396,1176948,Yes,High,5000000
4216,17,8,3,FinTech,Chennai,1677999,2235002,Yes,High,5000000
4217,12,12,10,AgriTech,Delhi,1967637,1386921,No,Low,500000
4218,16,1,6,EdTech,Mumbai,224060,669788,Yes,High,5000000
4219,7,0,10,HealthTech,Bangalore,594371,2153413,Yes,High,5000000
4220,15,9,3,E-Commerce,Bangalore,165996,236308,Yes,High,5000000
4221,7,13,5,HealthTech,Delhi,1226515,917531,No,Low,500000
4222,10,7,3,E-Commerce,Bangalore,609712,143463,No,Low,500000
4223,3,1,4,AI,Hyderabad,697217,417898,No,Low,500000
4224,5,2,4,AI,Mumbai,1751485,794343,No,Low,500000
4225,11,6,2,AI,Bangalore,282828,1332747,Yes,High,5000000
4226,9,6,4,HealthTech,Pune,1469122,2162725,Yes,High,5000000
4227,4,6,1,AI,Kolkata,1306260,1092039,No,Low,500000
4228,19,10,1,E-Commerce,Mumbai,1382938,2001613,Yes,High,5000000
4229,16,13,7,FinTech,Pune,814391,75135,No,Low,500000
4230,15,9,2,AI,Bangalore,1318361,205791,No,Low,500000
4231,11,0,9,AI,Mumbai,1739730,900930,No,Low,500000
4232,16,6,9,AgriTech,Pune,425121,1953792,Yes,High,5000000
4233,3,5,2,CleanTech,Chennai,1813950,2231334,Yes,High,5000000
4234,5,3,6,AgriTech,Chennai,542809,2387055,Yes,High,5000000
4235,4,13,7,AgriTech,Hyderabad,433125,423281,No,Low,500000
4236,2,3,4,AI,Kolkata,269624,308871,Yes,High,5000000
4237,19,15,3,FinTech,Pune,663393,2041141,Yes,High,5000000
4238,12,9,3,EdTech,Hyderabad,1662715,2428958,Yes,High,5000000
4239,15,9,6,HealthTech,Mumbai,82779,1412480,Yes,High,5000000
4240,7,1,5,AgriTech,Hyderabad,1462983,41319,No,Low,500000
4241,17,15,7,AI,Pune,1432866,614094,No,Low,500000
4242,4,15,7,AgriTech,Pune,744892,1532081,Yes,High,5000000
4243,19,3,10,CleanTech,Bangalore,1521435,96332,No,Low,500000
4244,6,9,8,E-Commerce,Bangalore,1096860,620271,No,Low,500000
4245,13,3,2,CleanTech,Bangalore,384229,1334789,Yes,High,5000000
4246,12,5,2,AgriTech,Mumbai,1171049,993915,No,Low,500000
4247,19,7,5,CleanTech,Pune,767847,1145309,Yes,High,5000000
4248,8,13,4,AgriTech,Kolkata,1526859,191368,No,Low,500000
4249,16,5,3,CleanTech,Kolkata,670356,206746,No,Low,500000
4250,11,7,10,AI,Chennai,1355166,94301,No,Low,500000
4251,11,15,2,FinTech,Bangalore,1986174,739985,No,Low,500000
4252,17,6,6,FinTech,Mumbai,1645452,563591,No,Low,500000
4253,3,9,10,FinTech,Kolkata,1142405,360247,No,Low,500000
4254,16,6,6,E-Commerce,Mumbai,1251789,766782,No,Low,500000
4255,18,4,7,AgriTech,Delhi,400983,1984339,Yes,High,5000000
4256,6,4,10,FinTech,Hyderabad,1700040,2366710,Yes,High,5000000
4257,6,6,7,AgriTech,Mumbai,433746,2000466,Yes,High,5000000
4258,20,2,1,HealthTech,Hyderabad,559756,1321592,Yes,High,5000000
4259,15,9,8,E-Commerce,Hyderabad,940989,1024685,Yes,High,5000000
4260,11,9,7,CleanTech,Mumbai,567609,2046061,Yes,High,5000000
4261,4,15,10,CleanTech,Mumbai,482612,1139912,Yes,High,5000000
4262,5,11,3,CleanTech,Chennai,1375621,1740392,Yes,High,5000000
4263,20,5,7,EdTech,Mumbai,1284889,883039,No,Low,500000
4264,3,4,8,E-Commerce,Mumbai,1214555,189843,No,Low,500000
4265,13,5,1,EdTech,Pune,1073336,1103216,Yes,High,5000000
4266,8,2,3,EdTech,Kolkata,153544,2498359,Yes,High,5000000
4267,3,3,6,HealthTech,Chennai,547939,868253,Yes,High,5000000
4268,16,12,3,EdTech,Delhi,1359444,477649,No,Low,500000
4269,20,8,1,FinTech,Delhi,724639,1145535,Yes,High,5000000
4270,2,15,1,FinTech,Pune,1350151,2439809,Yes,High,5000000
4271,9,14,6,AI,Delhi,1735991,1221874,No,Low,500000
4272,5,6,10,HealthTech,Chennai,292976,623584,Yes,High,5000000
4273,16,12,6,CleanTech,Chennai,1740215,1552387,No,Low,500000
4274,13,1,2,AI,Bangalore,320104,666005,Yes,High,5000000
4275,5,14,6,AI,Hyderabad,874529,725382,No,Low,500000
4276,20,9,4,AI,Mumbai,1377379,205689,No,Low,500000
4277,19,1,10,FinTech,Pune,1912619,1487871,No,Low,500000
4278,9,4,2,EdTech,Delhi,251099,2321060,Yes,High,5000000
4279,19,12,5,HealthTech,Kolkata,274465,2309666,Yes,High,5000000
4280,2,12,5,AI,Bangalore,1945179,1640438,No,Low,500000
4281,20,1,10,E-Commerce,Pune,1636490,1811674,Yes,High,5000000
4282,2,8,2,AI,Pune,574978,1193932,Yes,High,5000000
4283,4,11,8,AI,Chennai,1277026,2286087,Yes,High,5000000
4284,6,2,6,CleanTech,Chennai,1575056,47398,No,Low,500000
4285,3,1,4,HealthTech,Kolkata,1796693,1342237,No,Low,500000
4286,15,7,8,HealthTech,Mumbai,641881,373592,No,Low,500000
4287,7,14,10,EdTech,Pune,619060,1466361,Yes,High,5000000
4288,17,4,9,CleanTech,Mumbai,700254,1811570,Yes,High,5000000
4289,19,6,1,EdTech,Mumbai,764046,1822968,Yes,High,5000000
4290,14,1,1,HealthTech,Kolkata,205855,1385637,Yes,High,5000000
4291,4,8,4,AI,Delhi,1414890,2250283,Yes,High,5000000
4292,3,6,3,EdTech,Bangalore,99615,514518,Yes,High,5000000
4293,3,9,2,AI,Kolkata,491073,811231,Yes,High,5000000
4294,16,5,10,AgriTech,Chennai,793601,1556919,Yes,High,5000000
4295,5,5,10,E-Commerce,Pune,1590633,2363824,Yes,High,5000000
4296,19,3,1,AI,Mumbai,583824,1734447,Yes,High,5000000
4297,5,15,8,EdTech,Hyderabad,1397904,483623,No,Low,500000
4298,18,11,3,EdTech,Hyderabad,699991,751101,Yes,High,5000000
4299,9,13,2,HealthTech,Kolkata,286771,458490,Yes,High,5000000
4300,18,12,7,HealthTech,Bangalore,843248,264913,No,Low,500000
4301,7,1,4,EdTech,Chennai,1139282,2317170,Yes,High,5000000
4302,16,5,6,FinTech,Delhi,1274507,108429,No,Low,500000
4303,8,4,3,AgriTech,Delhi,1043870,548067,No,Low,500000
4304,20,14,5,FinTech,Delhi,1372862,62562,No,Low,500000
4305,15,5,2,HealthTech,Kolkata,987721,1864445,Yes,High,5000000
4306,16,10,8,EdTech,Kolkata,1631469,468167,No,Low,500000
4307,3,7,4,HealthTech,Delhi,1807756,1662781,No,Low,500000
4308,14,4,8,E-Commerce,Delhi,119383,443077,Yes,High,5000000
4309,11,5,10,AgriTech,Pune,878203,1459558,Yes,High,5000000
4310,3,4,4,HealthTech,Kolkata,1793536,2232321,Yes,High,5000000
4311,3,14,3,HealthTech,Pune,438414,368877,No,Low,500000
4312,16,3,5,AI,Pune,1880362,2385573,Yes,High,5000000
4313,13,8,3,AI,Pune,558843,1124114,Yes,High,5000000
4314,18,4,8,CleanTech,Mumbai,1557650,523199,No,Low,500000
4315,12,9,4,EdTech,Pune,1713136,2309934,Yes,High,5000000
4316,8,10,1,HealthTech,Chennai,1219375,2499403,Yes,High,5000000
4317,13,12,8,AgriTech,Bangalore,1734326,2447852,Yes,High,5000000
4318,18,4,10,FinTech,Kolkata,1819010,980327,No,Low,500000
4319,19,6,4,AgriTech,Bangalore,131925,2257522,Yes,High,5000000
4320,8,8,5,E-Commerce,Delhi,1992280,2325301,Yes,High,5000000
4321,5,1,10,FinTech,Pune,861559,1299220,Yes,High,5000000
4322,4,10,9,AgriTech,Kolkata,1616720,682772,No,Low,500000
4323,5,8,2,FinTech,Bangalore,1381374,1228231,No,Low,500000
4324,11,6,6,EdTech,Chennai,1697331,694361,No,Low,500000
4325,10,5,2,AI,Hyderabad,994732,92822,No,Low,500000
4326,6,6,6,CleanTech,Chennai,1357853,131730,No,Low,500000
4327,2,11,6,E-Commerce,Delhi,559006,218356,No,Low,500000
4328,9,6,4,EdTech,Hyderabad,131088,298308,Yes,High,5000000
4329,2,2,7,E-Commerce,Kolkata,722996,1519399,Yes,High,5000000
4330,6,2,4,AgriTech,Delhi,539534,1399053,Yes,High,5000000
4331,5,5,10,AI,Delhi,204600,824934,Yes,High,5000000
4332,7,10,9,CleanTech,Bangalore,573367,480603,No,Low,500000
4333,5,6,3,CleanTech,Kolkata,534506,24855,No,Low,500000
4334,16,3,4,FinTech,Hyderabad,67839,2336392,Yes,High,5000000
4335,13,3,8,CleanTech,Hyderabad,1454565,585522,No,Low,500000
4336,4,13,6,AgriTech,Bangalore,721728,2073123,Yes,High,5000000
4337,17,1,4,CleanTech,Kolkata,1303691,1629568,Yes,High,5000000
4338,3,0,8,CleanTech,Mumbai,1294678,1764683,Yes,High,5000000
4339,17,11,10,AI,Pune,897698,795957,No,Low,500000
4340,14,5,9,EdTech,Chennai,53712,1715452,Yes,High,5000000
4341,16,5,2,E-Commerce,Mumbai,854733,1441071,Yes,High,5000000
4342,16,13,5,AI,Hyderabad,1233238,945889,No,Low,500000
4343,10,1,3,EdTech,Kolkata,878427,96049,No,Low,500000
4344,9,4,1,HealthTech,Chennai,1924488,2276163,Yes,High,5000000
4345,18,15,5,CleanTech,Pune,533772,1835582,Yes,High,5000000
4346,18,3,1,E-Commerce,Mumbai,351057,2276359,Yes,High,5000000
4347,7,9,9,AgriTech,Kolkata,1697693,1065384,No,Low,500000
4348,14,1,9,AI,Hyderabad,1749380,2255924,Yes,High,5000000
4349,16,13,5,AI,Mumbai,1300930,622930,No,Low,500000
4350,7,6,9,HealthTech,Kolkata,1530074,2359673,Yes,High,5000000
4351,3,8,7,AgriTech,Kolkata,1300277,152273,No,Low,500000
4352,12,7,2,HealthTech,Delhi,1358765,231160,No,Low,500000
4353,6,13,6,CleanTech,Pune,1779437,2081055,Yes,High,5000000
4354,6,1,9,E-Commerce,Pune,1316756,1926054,Yes,High,5000000
4355,3,7,2,E-Commerce,Bangalore,1336813,337106,No,Low,500000
4356,8,1,8,EdTech,Kolkata,1583016,736665,No,Low,500000
4357,12,2,5,FinTech,Delhi,1107260,2099654,Yes,High,5000000
4358,16,3,3,HealthTech,Pune,105098,2424959,Yes,High,5000000
4359,2,9,5,AgriTech,Kolkata,1954905,770655,No,Low,500000
4360,11,7,10,FinTech,Delhi,86515,1121598,Yes,High,5000000
4361,5,3,9,AgriTech,Chennai,911587,410907,No,Low,500000
4362,8,13,8,E-Commerce,Mumbai,322570,408232,Yes,High,5000000
4363,11,3,5,FinTech,Mumbai,537696,951575,Yes,High,5000000
4364,6,1,8,EdTech,Delhi,1583676,871503,No,Low,500000
4365,18,6,4,AgriTech,Chennai,130602,421817,Yes,High,5000000
4366,14,2,9,AI,Mumbai,864064,260200,No,Low,500000
4367,11,15,9,HealthTech,Kolkata,1458807,1691793,Yes,High,5000000
4368,19,2,5,CleanTech,Pune,1066156,2094616,Yes,High,5000000
4369,8,5,7,FinTech,Delhi,1235098,894269,No,Low,500000
4370,7,13,9,E-Commerce,Bangalore,597064,1917171,Yes,High,5000000
4371,12,5,2,AgriTech,Chennai,780386,901486,Yes,High,5000000
4372,12,1,1,E-Commerce,Bangalore,1589187,1302926,No,Low,500000
4373,19,14,4,AI,Chennai,1752325,224865,No,Low,500000
4374,3,2,1,EdTech,Hyderabad,267703,2053492,Yes,High,5000000
4375,14,9,7,AgriTech,Hyderabad,322872,39684,No,Low,500000
4376,2,10,2,HealthTech,Mumbai,1617394,2127597,Yes,High,5000000
4377,2,6,1,E-Commerce,Bangalore,1088140,1051491,No,Low,500000
4378,4,0,6,AI,Pune,1491130,692161,No,Low,500000
4379,10,8,7,E-Commerce,Bangalore,772997,1392546,Yes,High,5000000
4380,5,4,5,EdTech,Chennai,1399526,837246,No,Low,500000
4381,14,8,6,HealthTech,Pune,113205,950361,Yes,High,5000000
4382,9,3,1,E-Commerce,Kolkata,1154576,58206,No,Low,500000
4383,13,11,3,CleanTech,Bangalore,1701911,2407061,Yes,High,5000000
4384,5,10,8,FinTech,Bangalore,390486,858792,Yes,High,5000000
4385,2,7,7,AgriTech,Delhi,115076,2166328,Yes,High,5000000
4386,18,10,5,FinTech,Pune,940963,2203761,Yes,High,5000000
4387,19,2,10,E-Commerce,Chennai,186233,2327728,Yes,High,5000000
4388,14,5,10,AgriTech,Pune,602225,1672183,Yes,High,5000000
4389,14,14,5,AI,Bangalore,727247,2345589,Yes,High,5000000
4390,8,10,4,FinTech,Bangalore,1362518,1786977,Yes,High,5000000
4391,19,0,2,AI,Delhi,207468,1703194,Yes,High,5000000
4392,12,9,5,HealthTech,Chennai,1223122,1775494,Yes,High,5000000
4393,7,14,4,HealthTech,Pune,244056,194061,No,Low,500000
4394,16,2,3,AI,Bangalore,855307,1121735,Yes,High,5000000
4395,15,6,8,EdTech,Delhi,1927824,1466006,No,Low,500000
4396,9,3,5,FinTech,Chennai,1699605,573249,No,Low,500000
4397,9,3,3,HealthTech,Bangalore,1909449,1543231,No,Low,500000
4398,8,13,4,E-Commerce,Bangalore,1735436,557337,No,Low,500000
4399,18,8,9,FinTech,Bangalore,1394736,370426,No,Low,500000
4400,5,5,8,EdTech,Kolkata,966118,1604458,Yes,High,5000000
4401,13,7,4,E-Commerce,Pune,1535783,555812,No,Low,500000
4402,12,11,10,E-Commerce,Kolkata,1750020,2470521,Yes,High,5000000
4403,3,1,4,EdTech,Chennai,169041,1843758,Yes,High,5000000
4404,6,12,1,FinTech,Delhi,1544773,1824211,Yes,High,5000000
4405,3,4,8,AgriTech,Kolkata,1520720,1087806,No,Low,500000
4406,5,13,10,CleanTech,Chennai,663685,262471,No,Low,500000
4407,6,7,5,AgriTech,Pune,1930495,1624655,No,Low,500000
4408,18,11,4,AgriTech,Mumbai,1306522,1718324,Yes,High,5000000
4409,13,2,9,HealthTech,Hyderabad,145642,2483388,Yes,High,5000000
4410,5,3,10,HealthTech,Delhi,1172175,2039813,Yes,High,5000000
4411,6,1,1,E-Commerce,Mumbai,570803,2472655,Yes,High,5000000
4412,2,6,4,CleanTech,Kolkata,650062,53002,No,Low,500000
4413,4,3,5,AgriTech,Kolkata,436580,670046,Yes,High,5000000
4414,16,12,3,FinTech,Pune,623260,397931,No,Low,500000
4415,15,1,3,AI,Hyderabad,1916763,788152,No,Low,500000
4416,2,8,9,AI,Hyderabad,1295060,1088101,No,Low,500000
4417,8,8,4,E-Commerce,Chennai,695335,1696833,Yes,High,5000000
4418,13,3,1,AI,Chennai,1466129,1846149,Yes,High,5000000
4419,8,10,6,FinTech,Hyderabad,1703398,1360370,No,Low,500000
4420,2,12,8,EdTech,Mumbai,1822075,856690,No,Low,500000
4421,20,14,4,AI,Pune,1577976,2273993,Yes,High,5000000
4422,10,11,9,AI,Delhi,133439,2195273,Yes,High,5000000
4423,20,13,2,CleanTech,Hyderabad,122509,2465590,Yes,High,5000000
4424,15,7,3,CleanTech,Bangalore,1751849,708782,No,Low,500000
4425,14,2,5,HealthTech,Hyderabad,524040,1578769,Yes,High,5000000
4426,5,15,6,CleanTech,Delhi,723167,1781210,Yes,High,5000000
4427,4,11,3,E-Commerce,Mumbai,586711,194731,No,Low,500000
4428,4,13,6,E-Commerce,Pune,1779508,1967184,Yes,High,5000000
4429,7,0,10,CleanTech,Bangalore,1319849,1124414,No,Low,500000
4430,13,3,4,AI,Chennai,1067893,2178932,Yes,High,5000000
4431,9,1,9,AgriTech,Pune,1090685,1959937,Yes,High,5000000
4432,19,8,9,FinTech,Chennai,66321,265142,Yes,High,5000000
4433,8,11,4,AgriTech,Hyderabad,403527,470344,Yes,High,5000000
4434,10,15,6,EdTech,Delhi,1554470,2045933,Yes,High,5000000
4435,8,11,4,FinTech,Delhi,124360,726128,Yes,High,5000000
4436,10,10,10,EdTech,Hyderabad,295614,1615149,Yes,High,5000000
4437,14,0,8,E-Commerce,Delhi,1286797,2271730,Yes,High,5000000
4438,17,2,1,AgriTech,Mumbai,776213,615612,No,Low,500000
4439,3,14,3,CleanTech,Kolkata,1099347,1536022,Yes,High,5000000
4440,14,8,1,AgriTech,Pune,1863318,1424440,No,Low,500000
4441,13,13,6,CleanTech,Kolkata,265104,2123483,Yes,High,5000000
4442,15,14,7,E-Commerce,Pune,577032,54774,No,Low,500000
4443,11,6,9,EdTech,Delhi,1290195,1124326,No,Low,500000
4444,3,5,8,HealthTech,Hyderabad,332358,471483,Yes,High,5000000
4445,10,0,4,EdTech,Mumbai,1992014,1024256,No,Low,500000
4446,10,2,5,CleanTech,Hyderabad,1845817,2383085,Yes,High,5000000
4447,20,14,7,AI,Mumbai,934053,1573495,Yes,High,5000000
4448,20,1,10,AI,Bangalore,635649,352154,No,Low,500000
4449,6,13,6,AI,Delhi,986442,753699,No,Low,500000
4450,16,12,9,HealthTech,Kolkata,663460,751128,Yes,High,5000000
4451,12,13,1,EdTech,Pune,1367424,1355949,No,Low,500000
4452,11,10,6,HealthTech,Kolkata,511579,761630,Yes,High,5000000
4453,4,9,8,E-Commerce,Mumbai,225850,2308486,Yes,High,5000000
4454,3,1,6,AgriTech,Bangalore,1475915,2394249,Yes,High,5000000
4455,12,9,2,HealthTech,Bangalore,1143808,2300092,Yes,High,5000000
4456,8,5,1,FinTech,Chennai,1919092,2236734,Yes,High,5000000
4457,2,0,10,AgriTech,Chennai,605191,333987,No,Low,500000
4458,20,4,8,E-Commerce,Delhi,731629,546216,No,Low,500000
4459,19,10,3,HealthTech,Chennai,936306,2450540,Yes,High,5000000
4460,9,7,3,EdTech,Delhi,592553,20610,No,Low,500000
4461,14,10,9,FinTech,Bangalore,1198973,1069485,No,Low,500000
4462,17,13,3,EdTech,Hyderabad,1556302,1997890,Yes,High,5000000
4463,8,12,9,E-Commerce,Hyderabad,491562,1963141,Yes,High,5000000
4464,16,2,8,AgriTech,Bangalore,1643878,207789,No,Low,500000
4465,14,3,8,FinTech,Hyderabad,537971,1590691,Yes,High,5000000
4466,16,11,10,EdTech,Delhi,1609859,285590,No,Low,500000
4467,14,2,1,AgriTech,Mumbai,1068730,2081735,Yes,High,5000000
4468,17,3,5,HealthTech,Pune,1123060,1175121,Yes,High,5000000
4469,12,4,1,CleanTech,Mumbai,1975605,2475206,Yes,High,5000000
4470,9,10,2,HealthTech,Hyderabad,104781,1289698,Yes,High,5000000
4471,19,0,8,AgriTech,Bangalore,60539,126760,Yes,High,5000000
4472,13,7,9,AI,Hyderabad,876964,300100,No,Low,500000
4473,7,7,10,HealthTech,Hyderabad,964162,129747,No,Low,500000
4474,7,10,4,FinTech,Kolkata,1726798,792111,No,Low,500000
4475,16,7,2,EdTech,Chennai,1668894,2308069,Yes,High,5000000
4476,6,10,2,EdTech,Delhi,1764045,117874,No,Low,500000
4477,17,1,5,EdTech,Pune,956670,1488245,Yes,High,5000000
4478,8,5,2,FinTech,Chennai,1697496,1551116,No,Low,500000
4479,16,13,2,CleanTech,Bangalore,147404,260178,Yes,High,5000000
4480,10,14,2,HealthTech,Bangalore,1275196,1914018,Yes,High,5000000
4481,15,11,2,AgriTech,Mumbai,1268904,2444742,Yes,High,5000000
4482,18,8,7,HealthTech,Pune,889173,928749,Yes,High,5000000
4483,17,12,5,AI,Bangalore,1542766,1757900,Yes,High,5000000
4484,11,11,4,AgriTech,Hyderabad,1446454,70096,No,Low,500000
4485,3,3,3,EdTech,Delhi,84651,612654,Yes,High,5000000
4486,15,14,2,E-Commerce,Hyderabad,983748,1644606,Yes,High,5000000
4487,2,6,5,AgriTech,Hyderabad,470113,1965485,Yes,High,5000000
4488,2,7,9,EdTech,Hyderabad,1204704,2226316,Yes,High,5000000
4489,13,9,7,AgriTech,Bangalore,370062,882876,Yes,High,5000000
4490,17,14,4,EdTech,Pune,1012503,426047,No,Low,500000
4491,5,2,2,AgriTech,Hyderabad,537229,596939,Yes,High,5000000
4492,6,0,5,HealthTech,Delhi,881663,924243,Yes,High,5000000
4493,6,8,10,HealthTech,Hyderabad,1716113,1055013,No,Low,500000
4494,11,5,7,AgriTech,Mumbai,189841,106580,No,Low,500000
4495,10,12,7,HealthTech,Pune,357993,1243289,Yes,High,5000000
4496,15,12,4,AgriTech,Chennai,1754472,1420957,No,Low,500000
4497,7,13,2,HealthTech,Chennai,1878579,653954,No,Low,500000
4498,8,5,2,FinTech,Chennai,1055016,932355,No,Low,500000
4499,7,5,2,E-Commerce,Mumbai,1303020,1506348,Yes,High,5000000
4500,4,9,10,E-Commerce,Kolkata,857278,1314513,Yes,High,5000000
4501,12,15,5,EdTech,Mumbai,211490,1946485,Yes,High,5000000
4502,6,11,10,CleanTech,Bangalore,1912222,1669712,No,Low,500000
4503,6,15,10,EdTech,Delhi,1087439,1401644,Yes,High,5000000
4504,14,1,7,AI,Bangalore,1812180,1116904,No,Low,500000
4505,12,5,6,HealthTech,Bangalore,1159184,1985770,Yes,High,5000000
4506,2,2,10,AI,Kolkata,1842019,531774,No,Low,500000
4507,14,6,1,EdTech,Kolkata,1807763,896941,No,Low,500000
4508,17,12,2,HealthTech,Chennai,1060735,1885337,Yes,High,5000000
4509,9,7,6,AgriTech,Kolkata,636728,2347792,Yes,High,5000000
4510,11,4,4,AgriTech,Pune,1192274,385536,No,Low,500000
4511,7,11,6,AgriTech,Chennai,187322,215854,Yes,High,5000000
4512,5,15,7,FinTech,Hyderabad,1799654,2052098,Yes,High,5000000
4513,13,12,2,EdTech,Delhi,386446,1466749,Yes,High,5000000
4514,11,3,10,HealthTech,Pune,1033558,1879153,Yes,High,5000000
4515,12,2,7,E-Commerce,Pune,508394,828734,Yes,High,5000000
4516,19,11,1,FinTech,Chennai,1030908,667233,No,Low,500000
4517,10,7,4,AI,Chennai,465913,1505351,Yes,High,5000000
4518,15,13,1,E-Commerce,Mumbai,1120344,289029,No,Low,500000
4519,13,9,3,FinTech,Delhi,1889809,948694,No,Low,500000
4520,18,7,3,AI,Chennai,397892,2030651,Yes,High,5000000
4521,15,13,1,AgriTech,Delhi,423740,1393013,Yes,High,5000000
4522,5,14,1,EdTech,Pune,1516595,1675482,Yes,High,5000000
4523,11,10,7,EdTech,Kolkata,271502,221126,No,Low,500000
4524,12,11,3,HealthTech,Pune,262074,2376052,Yes,High,5000000
4525,8,8,4,E-Commerce,Delhi,668881,1165599,Yes,High,5000000
4526,16,6,2,E-Commerce,Mumbai,370557,2166279,Yes,High,5000000
4527,7,10,1,E-Commerce,Bangalore,549134,1021883,Yes,High,5000000
4528,2,6,8,EdTech,Mumbai,1580956,1504149,No,Low,500000
4529,19,12,10,AgriTech,Kolkata,682150,885521,Yes,High,5000000
4530,6,2,6,CleanTech,Pune,487751,1808804,Yes,High,5000000
4531,7,3,8,HealthTech,Chennai,62641,1929952,Yes,High,5000000
4532,7,3,7,E-Commerce,Hyderabad,1776575,1881097,Yes,High,5000000
4533,4,3,6,FinTech,Chennai,1721532,1972190,Yes,High,5000000
4534,13,14,9,EdTech,Pune,561077,2025462,Yes,High,5000000
4535,16,10,9,CleanTech,Delhi,1387079,1908343,Yes,High,5000000
4536,2,14,5,FinTech,Delhi,1191657,1847904,Yes,High,5000000
4537,2,1,4,EdTech,Mumbai,1500120,744279,No,Low,500000
4538,8,6,6,HealthTech,Bangalore,1236890,1615187,Yes,High,5000000
4539,3,6,4,HealthTech,Pune,548620,440937,No,Low,500000
4540,9,8,3,AgriTech,Hyderabad,1867744,1755769,No,Low,500000
4541,11,10,9,FinTech,Hyderabad,165801,1570830,Yes,High,5000000
4542,16,4,6,EdTech,Delhi,515750,417788,No,Low,500000
4543,15,2,3,E-Commerce,Chennai,1037875,1995802,Yes,High,5000000
4544,7,0,7,FinTech,Kolkata,405452,877689,Yes,High,5000000
4545,3,2,3,E-Commerce,Bangalore,813798,1171488,Yes,High,5000000
4546,8,0,6,EdTech,Hyderabad,1444234,1170469,No,Low,500000
4547,8,2,6,FinTech,Delhi,1384317,1896252,Yes,High,5000000
4548,18,11,6,FinTech,Delhi,299430,1718028,Yes,High,5000000
4549,16,3,8,E-Commerce,Kolkata,1756242,1999811,Yes,High,5000000
4550,18,5,9,CleanTech,Pune,714610,1965573,Yes,High,5000000
4551,10,2,8,FinTech,Mumbai,132184,996846,Yes,High,5000000
4552,8,2,3,AgriTech,Delhi,1123305,2090856,Yes,High,5000000
4553,8,11,8,EdTech,Delhi,273880,710491,Yes,High,5000000
4554,12,11,10,CleanTech,Chennai,1181866,1737272,Yes,High,5000000
4555,2,14,3,E-Commerce,Hyderabad,331432,992635,Yes,High,5000000
4556,4,10,7,EdTech,Kolkata,1634210,1346233,No,Low,500000
4557,19,11,5,E-Commerce,Chennai,813142,1793812,Yes,High,5000000
4558,16,9,10,HealthTech,Chennai,1972441,932380,No,Low,500000
4559,12,8,8,AgriTech,Pune,401429,1733536,Yes,High,5000000
4560,13,9,2,CleanTech,Delhi,1829621,2140498,Yes,High,5000000
4561,20,10,5,FinTech,Kolkata,1501189,1070333,No,Low,500000
4562,19,15,4,EdTech,Delhi,868162,2458668,Yes,High,5000000
4563,9,9,1,FinTech,Chennai,921420,1752431,Yes,High,5000000
4564,20,5,3,FinTech,Mumbai,1185983,1590738,Yes,High,5000000
4565,12,3,6,FinTech,Pune,773616,225350,No,Low,500000
4566,7,12,1,EdTech,Delhi,1322637,95431,No,Low,500000
4567,20,7,9,AgriTech,Bangalore,1423114,1088726,No,Low,500000
4568,15,4,2,EdTech,Mumbai,141936,566585,Yes,High,5000000
4569,20,11,9,AgriTech,Chennai,1239578,1316892,Yes,High,5000000
4570,3,2,10,FinTech,Kolkata,766574,1501500,Yes,High,5000000
4571,15,2,10,HealthTech,Hyderabad,1768680,882596,No,Low,500000
4572,3,2,1,EdTech,Hyderabad,1234956,630804,No,Low,500000
4573,17,0,9,AI,Delhi,1078641,1493617,Yes,High,5000000
4574,9,8,9,HealthTech,Delhi,193104,2133221,Yes,High,5000000
4575,5,7,4,CleanTech,Bangalore,1478091,602670,No,Low,500000
4576,19,15,8,CleanTech,Hyderabad,1124375,2311400,Yes,High,5000000
4577,15,8,7,AI,Bangalore,1040221,115658,No,Low,500000
4578,10,14,1,HealthTech,Hyderabad,1798987,351747,No,Low,500000
4579,7,7,2,CleanTech,Pune,1055386,431565,No,Low,500000
4580,3,9,3,AgriTech,Bangalore,401555,2405705,Yes,High,5000000
4581,20,7,5,EdTech,Chennai,1603726,272857,No,Low,500000
4582,16,0,6,CleanTech,Kolkata,442088,1223019,Yes,High,5000000
4583,5,10,9,AI,Delhi,1565639,1726534,Yes,High,5000000
4584,5,4,10,AI,Chennai,1641913,1001647,No,Low,500000
4585,20,14,1,FinTech,Mumbai,537280,91209,No,Low,500000
4586,9,15,8,FinTech,Kolkata,1433775,1309007,No,Low,500000
4587,15,6,3,AgriTech,Kolkata,266908,1235775,Yes,High,5000000
4588,4,12,9,EdTech,Bangalore,631938,299270,No,Low,500000
4589,4,8,6,E-Commerce,Hyderabad,1854587,194254,No,Low,500000
4590,13,14,9,AgriTech,Kolkata,1521777,2438491,Yes,High,5000000
4591,10,2,9,FinTech,Bangalore,1925581,1421437,No,Low,500000
4592,7,3,8,HealthTech,Pune,1755450,2258686,Yes,High,5000000
4593,9,1,9,AI,Chennai,903439,1814531,Yes,High,5000000
4594,20,10,10,CleanTech,Mumbai,864239,2418777,Yes,High,5000000
